TRANSACTION_ID,CUSTOMER_ID,ORDER_DATE,CHANNEL,STORE_ID,PAYMENT_METHOD,SUBTOTAL,DISCOUNT_AMOUNT,TAX_AMOUNT,SHIPPING_AMOUNT,TOTAL_AMOUNT,PROMO_CODE_USED,DEVICE_TYPE,FULFILLMENT_METHOD,RETURN_FLAG
101818,79,2025-04-21,Store,1004.0,Credit Card,334.98,21.75,4.1,0.0,317.33,N/A,InStore,In-Store,False
101832,74,2025-04-23,Store,1009.0,Credit Card,234.98,0.0,6.6,0.0,241.58,N/A,InStore,In-Store,False
101846,28,2025-04-17,Store,1038.0,Credit Card,149.99,15.0,3.3,0.0,138.29,N/A,InStore,In-Store,False
101858,5,2025-04-22,Store,1029.0,PayPal,164.99,0.0,3.7,0.0,168.69,N/A,InStore,In-Store,False
101864,16,2025-04-01,Store,1041.0,Credit Card,249.98,45.5,6.4,0.0,210.88,N/A,InStore,In-Store,False
101866,22,2025-04-21,Store,1034.0,Credit Card,319.98,22.4,3.1,0.0,300.68,N/A,InStore,In-Store,False
101887,13,2025-04-21,Store,1004.0,Debit Card,504.97,0.0,2.9,0.0,507.87,N/A,InStore,In-Store,False
101890,19,2025-04-20,Store,1030.0,Credit Card,84.99,0.0,5.8,0.0,90.79,N/A,InStore,In-Store,False
101906,11,2025-04-18,Store,1029.0,Credit Card,159.99,0.0,12.8,0.0,172.79,N/A,InStore,In-Store,False
101941,8,2025-05-01,Store,1044.0,Credit Card,177.96,1.35,14.9,0.0,191.51,N/A,InStore,In-Store,False
101953,89,2025-05-11,Store,1019.0,Credit Card,99.99,10.0,15.6,0.0,105.59,N/A,InStore,In-Store,False
101956,26,2025-05-29,Store,1001.0,Credit Card,299.99,0.0,5.4,0.0,305.39,N/A,InStore,In-Store,False
102013,33,2025-05-20,Store,1002.0,Credit Card,79.99,4.8,4.2,0.0,79.39,N/A,InStore,In-Store,False
102025,74,2025-05-04,Store,1012.0,Credit Card,229.98,0.0,5.7,0.0,235.68,N/A,InStore,In-Store,False
102041,76,2025-05-17,Store,1027.0,Credit Card,74.99,0.0,5.8,0.0,80.79,N/A,InStore,In-Store,False
102046,90,2025-05-08,Store,1003.0,Google Pay,132.98,6.65,10.5,0.0,136.83,N/A,InStore,In-Store,False
102047,80,2025-05-12,Store,1019.0,Credit Card,99.99,6.0,6.6,0.0,100.59,N/A,InStore,In-Store,False
102054,17,2025-05-07,Store,1031.0,Credit Card,319.98,15.3,8.0,0.0,312.68,N/A,InStore,In-Store,False
102067,46,2025-05-16,Store,1044.0,Credit Card,189.99,0.0,5.0,0.0,194.99,N/A,InStore,In-Store,False
102071,29,2025-05-27,Store,1005.0,Credit Card,39.99,0.0,5.2,0.0,45.19,N/A,InStore,In-Store,False
102084,100,2025-05-24,Store,1032.0,Credit Card,99.99,6.0,4.3,0.0,98.29,N/A,InStore,In-Store,False
102147,22,2025-06-10,Store,1037.0,Credit Card,89.99,30.6,2.5,0.0,61.89,N/A,InStore,In-Store,False
102156,10,2025-06-03,Store,1011.0,Credit Card,34.99,0.35,2.8,0.0,37.44,N/A,InStore,In-Store,False
102161,39,2025-06-08,Store,1029.0,Credit Card,44.99,0.0,3.2,0.0,48.19,N/A,InStore,In-Store,False
102162,15,2025-06-15,Store,1013.0,Credit Card,229.99,4.6,4.2,0.0,229.59,N/A,InStore,In-Store,False
102163,78,2025-06-13,Store,1006.0,Credit Card,204.98,0.0,14.1,0.0,219.08,N/A,InStore,In-Store,False
102169,80,2025-06-18,Store,1021.0,Credit Card,244.98,1.6,7.8,0.0,251.18,N/A,InStore,In-Store,False
102170,84,2025-06-25,Store,1033.0,Credit Card,269.97,7.5,11.9,0.0,274.37,N/A,InStore,In-Store,False
102183,2,2025-06-17,Store,1005.0,Credit Card,299.99,0.0,2.6,0.0,302.59,N/A,InStore,In-Store,False
102194,23,2025-06-15,Store,1005.0,Credit Card,184.98,0.0,6.7,0.0,191.68,N/A,InStore,In-Store,False
102197,66,2025-06-28,Store,1045.0,Credit Card,404.97,5.0,3.0,0.0,402.97,N/A,InStore,In-Store,False
102208,94,2025-06-30,Store,1011.0,Credit Card,89.99,0.9,6.9,0.0,95.99,N/A,InStore,In-Store,False
102247,12,2025-06-22,Store,1047.0,Credit Card,227.97,0.9,3.4,0.0,230.47,N/A,InStore,In-Store,False
102254,87,2025-06-11,Store,1014.0,Credit Card,239.98,0.0,10.2,0.0,250.18,N/A,InStore,In-Store,False
102258,41,2025-06-13,Store,1004.0,Credit Card,42.99,1.72,3.8,0.0,45.07,N/A,InStore,In-Store,False
102265,50,2025-06-15,Store,1003.0,Credit Card,169.99,0.0,4.0,0.0,173.99,N/A,InStore,In-Store,False
102266,60,2025-06-25,Store,1011.0,Credit Card,374.97,12.85,6.0,0.0,368.12,N/A,InStore,In-Store,False
102267,47,2025-06-06,Store,1032.0,Credit Card,259.98,0.0,5.0,0.0,264.98,N/A,InStore,In-Store,False
102272,12,2025-06-01,Store,1037.0,Credit Card,129.99,0.0,12.5,0.0,142.49,N/A,InStore,In-Store,False
102281,39,2025-06-10,Store,1042.0,Credit Card,339.98,0.0,7.0,0.0,346.98,N/A,InStore,In-Store,False
102838,49,2025-09-12,Online,N/A,Credit Card,229.99,16.1,4.7,0.0,218.59,N/A,Mobile App,BOPIS,False
100528,14,2024-09-03,Mobile App,N/A,Google Pay,149.98,3.6,14.4,0.0,160.78,N/A,Mobile App,BOPIS,False
101084,46,2024-12-21,Online,N/A,Credit Card,199.98,18.0,4.8,0.0,186.78,N/A,Desktop,BOPIS,False
100303,14,2024-08-05,Online,N/A,Credit Card,139.98,0.0,13.0,0.0,152.98,N/A,Mobile App,Ship,False
100322,69,2024-08-08,Online,N/A,Credit Card,99.99,0.0,6.2,0.0,106.19,N/A,Desktop,Ship,False
100332,28,2024-08-26,Online,N/A,Apple Pay,74.99,30.75,6.0,7.5,57.74,N/A,Desktop,Ship,False
100350,21,2024-08-11,Mobile App,N/A,Credit Card,39.99,0.0,12.7,0.0,52.69,N/A,Mobile App,Ship,False
100352,2,2024-08-07,Mobile App,N/A,Credit Card,179.98,3.8,9.3,0.0,185.48,N/A,Mobile App,Ship,False
100354,96,2024-08-15,Mobile App,N/A,PayPal,369.96,54.3,3.4,37.0,356.06,N/A,Mobile App,Ship,False
100359,47,2024-08-27,Mobile App,N/A,Credit Card,389.97,0.0,11.3,0.0,401.27,N/A,Mobile App,Ship,False
100304,41,2024-08-26,Online,N/A,Google Pay,99.99,0.0,5.8,0.0,105.79,N/A,Desktop,Ship,False
100307,99,2024-08-16,Online,N/A,Credit Card,42.99,1.29,13.4,4.3,59.4,N/A,Desktop,Ship,False
100339,80,2024-08-04,Online,N/A,Credit Card,254.98,13.1,10.0,25.5,277.38,N/A,Mobile App,Ship,False
100488,79,2024-09-10,Online,N/A,Credit Card,209.98,2.4,14.5,0.0,222.08,N/A,Desktop,Ship,False
100489,64,2024-09-17,Online,N/A,Credit Card,299.99,12.0,4.9,30.0,322.89,N/A,Desktop,Ship,False
100490,23,2024-09-03,Online,N/A,Credit Card,79.99,0.0,8.4,0.0,88.39,N/A,Mobile App,Ship,False
100494,63,2024-09-18,Online,N/A,Credit Card,164.99,54.45,2.4,16.5,129.44,N/A,Mobile App,Ship,False
100499,81,2024-09-17,Online,N/A,Credit Card,254.98,0.0,4.9,0.0,259.88,N/A,Mobile App,Ship,False
100501,54,2024-09-03,Online,N/A,Credit Card,94.99,0.0,13.5,0.0,108.49,N/A,Desktop,Ship,False
100509,56,2024-09-02,Online,N/A,Credit Card,339.97,12.3,11.7,34.0,373.37,N/A,Desktop,Ship,False
100522,27,2024-09-07,Mobile App,N/A,Credit Card,99.99,0.0,3.5,0.0,103.49,N/A,Mobile App,Ship,False
100523,16,2024-09-08,Mobile App,N/A,Credit Card,79.99,0.0,3.9,8.0,91.89,N/A,Mobile App,Ship,False
100701,6,2024-10-28,Online,N/A,Debit Card,134.98,2.0,7.4,0.0,140.38,N/A,Desktop,Ship,True
100709,17,2024-10-12,Online,N/A,Credit Card,169.99,0.0,3.9,17.0,190.89,N/A,Desktop,Ship,False
100714,25,2024-10-14,Online,N/A,Credit Card,179.98,8.0,12.0,18.0,201.98,N/A,Mobile App,Ship,False
100722,98,2024-10-27,Online,N/A,Credit Card,99.99,0.0,5.0,0.0,104.99,N/A,Mobile App,Ship,False
100902,12,2024-11-05,Online,N/A,Credit Card,309.97,2.25,10.2,31.0,348.92,N/A,Desktop,Ship,False
101071,90,2024-12-17,Online,N/A,Credit Card,229.99,11.5,3.5,0.0,221.99,N/A,Mobile App,Ship,False
101074,11,2024-12-11,Online,N/A,Credit Card,259.98,15.6,6.4,26.0,276.78,N/A,Mobile App,Ship,False
101078,54,2024-12-28,Online,N/A,Credit Card,39.99,0.0,4.6,0.0,44.59,N/A,Desktop,Ship,False
101085,55,2024-12-09,Online,N/A,Credit Card,324.98,11.4,13.9,32.5,359.98,N/A,Desktop,Ship,False
100738,64,2024-10-28,Mobile App,N/A,Cash,99.99,0.0,13.4,0.0,113.39,N/A,Mobile App,Ship,False
100899,81,2024-11-28,Online,N/A,Credit Card,134.98,2.4,6.2,13.5,152.28,N/A,Desktop,Ship,False
101064,52,2024-12-30,Online,N/A,Credit Card,394.95,0.0,6.7,39.5,441.15,N/A,Desktop,Ship,False
101077,72,2024-12-21,Online,N/A,Credit Card,84.99,0.0,6.3,0.0,91.29,N/A,Desktop,Ship,False
101234,24,2025-01-13,Online,N/A,Credit Card,74.99,0.0,6.6,7.5,89.09,N/A,Mobile App,Ship,False
101235,70,2025-01-03,Online,N/A,Credit Card,129.99,0.0,10.4,13.0,153.39,N/A,Desktop,Ship,False
101240,43,2025-01-04,Online,N/A,Apple Pay,199.98,0.0,12.0,20.0,231.98,N/A,Mobile App,Ship,False
101250,62,2025-01-28,Online,N/A,Credit Card,169.99,10.2,14.9,0.0,174.69,N/A,Mobile App,Ship,False
101256,55,2025-01-30,Online,N/A,Credit Card,94.99,0.0,14.5,0.0,109.49,N/A,Desktop,Ship,False
101262,13,2025-01-15,Mobile App,N/A,Apple Pay,394.98,29.7,4.1,0.0,369.38,N/A,Mobile App,Ship,False
101268,30,2025-01-30,Mobile App,N/A,PayPal,99.99,0.0,5.3,0.0,105.29,N/A,Mobile App,Ship,False
101451,87,2025-02-06,Online,N/A,Credit Card,44.99,0.0,4.1,4.5,53.59,N/A,Mobile App,Ship,False
101454,53,2025-02-05,Online,N/A,Credit Card,129.99,0.0,4.4,13.0,147.39,N/A,Mobile App,Ship,False
101455,34,2025-02-19,Online,N/A,Credit Card,49.99,0.0,4.5,0.0,54.49,N/A,Desktop,Ship,False
101471,14,2025-02-08,Mobile App,N/A,Credit Card,134.99,0.0,11.3,0.0,146.29,N/A,Mobile App,Ship,False
101478,40,2025-02-05,Mobile App,N/A,Credit Card,299.98,9.4,11.4,0.0,301.98,N/A,Mobile App,Ship,False
101480,7,2025-02-19,Mobile App,N/A,Credit Card,144.98,5.0,4.0,0.0,143.98,N/A,Mobile App,Ship,False
101657,60,2025-03-26,Online,N/A,Credit Card,299.99,3.0,2.8,0.0,299.79,N/A,Mobile App,Ship,False
101660,81,2025-03-16,Online,N/A,Credit Card,99.99,0.0,2.4,0.0,102.39,N/A,Desktop,Ship,False
101664,36,2025-03-21,Online,N/A,Debit Card,299.98,0.0,4.1,30.0,334.08,N/A,Mobile App,Ship,False
101667,29,2025-03-08,Online,N/A,Credit Card,99.99,27.0,6.6,0.0,79.59,N/A,Mobile App,Ship,False
101671,60,2025-03-21,Online,N/A,Credit Card,309.98,10.2,6.1,31.0,336.88,N/A,Mobile App,Ship,False
101677,76,2025-03-02,Online,N/A,Credit Card,219.98,9.45,9.0,0.0,219.53,N/A,Desktop,Ship,False
101915,83,2025-04-06,Online,N/A,Credit Card,74.99,17.25,11.1,7.5,76.34,N/A,Mobile App,Ship,False
102122,4,2025-05-04,Online,N/A,Credit Card,299.98,10.0,8.0,30.0,327.98,N/A,Mobile App,Ship,False
102124,55,2025-05-15,Online,N/A,Credit Card,439.97,8.1,5.3,0.0,437.17,N/A,Mobile App,Ship,False
102126,28,2025-05-05,Online,N/A,Credit Card,299.97,4.2,5.0,0.0,300.77,N/A,Mobile App,Ship,False
102131,80,2025-05-30,Online,N/A,Credit Card,129.98,0.0,6.7,13.0,149.68,N/A,Desktop,Ship,False
102136,59,2025-05-24,Mobile App,N/A,Credit Card,249.98,18.9,15.7,25.0,271.78,N/A,Mobile App,Ship,False
102324,3,2025-06-18,Online,N/A,Debit Card,299.99,21.0,3.3,0.0,282.29,N/A,Desktop,Ship,False
102325,65,2025-06-30,Online,N/A,Credit Card,169.99,0.0,2.5,0.0,172.49,N/A,Mobile App,Ship,False
102326,72,2025-06-18,Online,N/A,Credit Card,59.99,0.0,2.8,0.0,62.79,N/A,Desktop,Ship,False
102340,77,2025-06-17,Mobile App,N/A,Debit Card,159.99,0.0,10.1,0.0,170.09,N/A,Mobile App,Ship,False
102345,64,2025-06-14,Mobile App,N/A,Credit Card,42.99,1.29,13.7,4.3,59.7,N/A,Mobile App,Ship,False
101260,51,2025-01-14,Mobile App,N/A,Credit Card,129.99,18.2,13.0,13.0,137.79,N/A,Mobile App,Ship,False
101270,71,2025-01-31,Mobile App,N/A,Credit Card,189.99,17.1,3.8,0.0,176.69,N/A,Mobile App,Ship,False
101914,93,2025-04-23,Online,N/A,Credit Card,84.99,5.95,3.7,8.5,91.24,N/A,Desktop,Ship,False
102141,12,2025-05-16,Mobile App,N/A,Credit Card,299.98,5.1,10.8,0.0,305.68,N/A,Mobile App,Ship,False
102337,17,2025-06-27,Mobile App,N/A,Credit Card,214.98,15.55,7.5,21.5,228.43,N/A,Mobile App,Ship,False
102493,63,2025-07-24,Online,N/A,Credit Card,189.99,0.0,5.9,0.0,195.89,N/A,Mobile App,Ship,False
102497,28,2025-07-03,Online,N/A,Cash,159.99,9.6,5.6,16.0,171.99,N/A,Mobile App,Ship,False
102499,26,2025-07-14,Mobile App,N/A,Credit Card,277.97,5.7,3.4,27.8,303.47,N/A,Mobile App,Ship,False
102500,65,2025-07-22,Mobile App,N/A,Credit Card,164.99,1.65,12.3,16.5,192.14,N/A,Mobile App,Ship,False
102509,43,2025-07-27,Mobile App,N/A,Credit Card,319.98,12.8,13.7,32.0,352.88,N/A,Mobile App,Ship,False
102511,56,2025-07-30,Mobile App,N/A,PayPal,84.99,0.0,3.6,0.0,88.59,N/A,Mobile App,Ship,False
102654,89,2025-08-14,Online,N/A,Credit Card,129.99,0.0,4.6,13.0,147.59,N/A,Mobile App,Ship,False
102657,66,2025-08-25,Online,N/A,Credit Card,94.99,0.0,4.5,9.5,108.99,N/A,Mobile App,Ship,False
102659,61,2025-08-16,Online,N/A,Credit Card,564.97,20.0,3.4,56.5,604.87,N/A,Desktop,Ship,False
102660,69,2025-08-28,Online,N/A,Credit Card,299.98,0.0,14.5,0.0,314.48,N/A,Mobile App,Ship,False
102661,43,2025-08-02,Online,N/A,Cash,84.99,0.0,8.5,0.0,93.49,N/A,Desktop,Ship,False
102662,63,2025-08-19,Online,N/A,Credit Card,89.99,0.0,4.7,9.0,103.69,N/A,Desktop,Ship,False
102677,40,2025-08-03,Online,N/A,Credit Card,89.99,6.3,3.6,0.0,87.29,N/A,Desktop,Ship,False
102688,21,2025-08-22,Mobile App,N/A,Google Pay,169.99,0.0,3.7,17.0,190.69,N/A,Mobile App,Ship,False
102689,16,2025-08-21,Mobile App,N/A,Credit Card,89.99,2.7,12.5,0.0,99.79,N/A,Mobile App,Ship,False
102691,21,2025-08-23,Mobile App,N/A,Credit Card,894.95,3.6,6.4,89.5,987.25,N/A,Mobile App,Ship,False
102835,9,2025-09-17,Online,N/A,Credit Card,99.99,5.0,14.0,10.0,118.99,N/A,Desktop,Ship,False
102839,5,2025-09-11,Online,N/A,Credit Card,42.99,1.72,6.5,4.3,52.07,N/A,Desktop,Ship,False
102853,60,2025-09-24,Online,N/A,Credit Card,79.99,0.0,5.4,0.0,85.39,N/A,Desktop,Ship,False
102862,67,2025-09-25,Mobile App,N/A,Credit Card,259.98,15.3,3.9,0.0,248.58,N/A,Mobile App,Ship,False
102868,15,2025-09-29,Mobile App,N/A,Credit Card,129.99,11.7,6.7,13.0,137.99,N/A,Mobile App,Ship,False
103031,52,2025-10-14,Online,N/A,Credit Card,149.99,0.0,5.0,15.0,169.99,N/A,Desktop,Ship,False
103037,26,2025-10-15,Online,N/A,Credit Card,299.97,0.0,2.8,30.0,332.77,N/A,Mobile App,Ship,False
103046,23,2025-10-04,Online,N/A,Credit Card,259.97,4.5,7.5,26.0,288.97,N/A,Desktop,Ship,False
103065,50,2025-10-04,Mobile App,N/A,Credit Card,659.96,0.0,5.2,0.0,665.16,N/A,Mobile App,Ship,False
100118,78,2024-07-16,Online,N/A,Debit Card,34.99,2.8,3.3,0.0,35.49,N/A,Desktop,Ship,False
100127,35,2024-07-05,Online,N/A,Credit Card,169.99,10.2,5.6,17.0,182.39,N/A,Desktop,Ship,False
100117,89,2024-07-10,Online,N/A,Credit Card,129.99,0.0,4.2,0.0,134.19,N/A,Desktop,Ship,False
100139,66,2024-07-09,Online,N/A,Apple Pay,84.99,3.4,8.6,8.5,98.69,N/A,Desktop,Ship,False
100154,74,2024-07-23,Mobile App,N/A,Credit Card,179.98,2.4,6.8,0.0,184.38,N/A,Mobile App,Ship,False
100155,65,2024-07-03,Mobile App,N/A,Credit Card,289.98,0.0,9.5,0.0,299.48,N/A,Mobile App,Ship,False
100327,33,2024-08-20,Online,N/A,Credit Card,44.99,0.0,3.3,4.5,52.79,N/A,Mobile App,Ship,False
100331,88,2024-08-26,Online,N/A,Credit Card,289.98,0.0,2.6,0.0,292.58,N/A,Mobile App,Ship,False
100335,18,2024-08-16,Online,N/A,Credit Card,159.99,3.2,9.2,0.0,165.99,N/A,Desktop,Ship,False
100343,31,2024-08-28,Mobile App,N/A,Credit Card,44.99,0.0,8.9,4.5,58.39,N/A,Mobile App,Ship,False
100345,78,2024-08-12,Mobile App,N/A,Google Pay,129.99,1.3,11.8,13.0,153.49,N/A,Mobile App,Ship,False
100349,53,2024-08-14,Mobile App,N/A,Credit Card,399.98,30.0,7.7,40.0,417.68,N/A,Mobile App,Ship,False
100344,7,2024-08-15,Mobile App,N/A,Credit Card,42.99,3.87,2.5,0.0,41.62,N/A,Mobile App,Ship,False
100348,88,2024-08-28,Mobile App,N/A,Apple Pay,159.99,9.6,3.4,0.0,153.79,N/A,Mobile App,Ship,False
100498,65,2024-09-07,Online,N/A,Credit Card,159.99,0.0,3.8,0.0,163.79,N/A,Mobile App,Ship,False
100512,41,2024-09-25,Online,N/A,Credit Card,297.97,8.6,10.6,29.8,329.77,N/A,Mobile App,Ship,False
100515,100,2024-09-17,Mobile App,N/A,Credit Card,469.97,6.5,11.8,47.0,522.27,N/A,Mobile App,Ship,False
100689,67,2024-10-10,Online,N/A,Credit Card,339.97,8.7,2.9,0.0,334.17,N/A,Desktop,Ship,False
100706,86,2024-10-30,Online,N/A,Debit Card,129.99,0.0,4.0,0.0,133.99,N/A,Desktop,Ship,False
100727,38,2024-10-25,Mobile App,N/A,Credit Card,449.95,20.7,15.4,0.0,444.65,N/A,Mobile App,Ship,False
100736,5,2024-10-11,Mobile App,N/A,Credit Card,42.99,0.0,5.0,4.3,52.29,N/A,Mobile App,Ship,False
100740,31,2024-10-24,Mobile App,N/A,Credit Card,164.98,7.55,6.4,16.5,180.33,N/A,Mobile App,Ship,False
100891,67,2024-11-29,Online,N/A,Credit Card,264.97,40.2,3.6,0.0,228.37,N/A,Desktop,Ship,False
100900,83,2024-11-26,Online,N/A,Credit Card,94.99,4.75,2.9,0.0,93.14,N/A,Desktop,Ship,False
100911,66,2024-11-15,Online,N/A,Google Pay,142.98,0.0,11.6,14.3,168.88,N/A,Mobile App,Ship,False
100933,25,2024-11-23,Mobile App,N/A,Apple Pay,369.97,0.0,3.4,37.0,410.37,N/A,Mobile App,Ship,False
100699,22,2024-10-25,Online,N/A,Credit Card,139.99,0.0,4.7,0.0,144.69,N/A,Desktop,Ship,False
100885,4,2024-11-11,Online,N/A,Debit Card,129.99,10.4,11.7,13.0,144.29,N/A,Desktop,Ship,False
100905,80,2024-11-02,Online,N/A,Credit Card,149.99,0.0,3.6,0.0,153.59,N/A,Mobile App,Ship,False
101092,85,2024-12-24,Online,N/A,Credit Card,289.98,9.9,5.1,0.0,285.18,N/A,Desktop,Ship,False
101109,25,2024-12-22,Mobile App,N/A,Credit Card,464.96,16.5,5.8,46.5,500.76,N/A,Mobile App,Ship,False
100922,90,2024-11-12,Mobile App,N/A,Credit Card,169.98,0.0,5.8,0.0,175.78,N/A,Mobile App,Ship,False
101081,17,2024-12-29,Online,N/A,Credit Card,69.99,0.0,3.7,7.0,80.69,N/A,Desktop,Ship,False
101232,16,2025-01-16,Online,N/A,Credit Card,259.98,0.0,3.0,26.0,288.98,N/A,Mobile App,Ship,False
101238,35,2025-01-31,Online,N/A,Credit Card,174.98,0.0,7.5,0.0,182.48,N/A,Desktop,Ship,False
101239,45,2025-01-13,Online,N/A,PayPal,84.99,0.0,4.3,8.5,97.79,N/A,Desktop,Ship,False
101244,61,2025-01-23,Online,N/A,Credit Card,89.99,0.9,6.8,0.0,95.89,N/A,Mobile App,Ship,False
101252,74,2025-01-14,Online,N/A,Credit Card,404.97,7.5,6.4,0.0,403.87,N/A,Desktop,Ship,False
101257,8,2025-01-15,Online,N/A,Credit Card,94.99,0.0,13.4,0.0,108.39,N/A,Mobile App,Ship,False
101259,76,2025-01-24,Online,N/A,Credit Card,114.98,0.0,3.1,0.0,118.08,N/A,Mobile App,Ship,False
101435,59,2025-02-14,Online,N/A,Credit Card,169.99,13.6,9.1,17.0,182.49,N/A,Desktop,Ship,False
101436,23,2025-02-06,Online,N/A,Credit Card,84.99,0.0,5.6,8.5,99.09,N/A,Desktop,Ship,False
101442,27,2025-02-22,Online,N/A,Credit Card,42.99,0.0,2.9,0.0,45.89,N/A,Desktop,Ship,False
101443,79,2025-02-08,Online,N/A,Credit Card,369.98,34.8,9.0,0.0,344.18,N/A,Desktop,Ship,False
101450,86,2025-02-10,Online,N/A,Credit Card,94.99,0.0,9.8,9.5,114.29,N/A,Desktop,Ship,False
101675,36,2025-03-18,Online,N/A,Credit Card,209.98,0.0,4.1,0.0,214.08,N/A,Desktop,Ship,False
101676,68,2025-03-16,Online,N/A,Credit Card,259.97,9.1,9.3,26.0,286.17,N/A,Mobile App,Ship,False
101685,16,2025-03-11,Online,N/A,Credit Card,202.98,4.3,5.1,20.3,224.08,N/A,Desktop,Ship,False
101917,60,2025-04-19,Online,N/A,Credit Card,149.99,0.0,14.0,0.0,163.99,N/A,Desktop,Ship,False
101919,48,2025-04-06,Online,N/A,Credit Card,299.99,0.0,11.6,0.0,311.59,N/A,Mobile App,Ship,False
101921,20,2025-04-08,Online,N/A,Credit Card,229.99,4.6,3.4,23.0,251.79,N/A,Desktop,Ship,False
101927,36,2025-04-22,Online,N/A,Credit Card,357.97,69.0,6.0,35.8,330.77,N/A,Mobile App,Ship,False
101938,91,2025-04-04,Mobile App,N/A,PayPal,164.98,9.5,5.1,0.0,160.58,N/A,Mobile App,Ship,False
102116,23,2025-05-22,Online,N/A,Credit Card,229.98,11.7,6.7,0.0,224.98,N/A,Desktop,Ship,False
102125,14,2025-05-22,Online,N/A,Credit Card,44.99,3.15,5.3,0.0,47.14,N/A,Desktop,Ship,False
102321,10,2025-06-26,Online,N/A,Credit Card,42.99,0.0,12.4,4.3,59.69,N/A,Mobile App,Ship,False
102332,28,2025-06-03,Online,N/A,Credit Card,339.98,1.8,8.8,0.0,346.98,N/A,Desktop,Ship,False
102341,40,2025-06-17,Mobile App,N/A,Credit Card,379.97,16.55,2.6,38.0,404.02,N/A,Mobile App,Ship,False
101935,47,2025-04-15,Mobile App,N/A,Credit Card,59.99,1.8,5.1,6.0,69.29,N/A,Mobile App,Ship,False
102483,10,2025-07-19,Online,N/A,Apple Pay,299.99,18.0,10.4,30.0,322.39,N/A,Desktop,Ship,False
102487,60,2025-07-25,Online,N/A,Credit Card,239.98,0.0,4.1,0.0,244.08,N/A,Desktop,Ship,False
102495,87,2025-07-06,Online,N/A,Credit Card,134.99,0.0,12.3,0.0,147.29,N/A,Mobile App,Ship,False
102502,86,2025-07-12,Mobile App,N/A,Credit Card,139.99,0.0,8.6,14.0,162.59,N/A,Mobile App,Ship,False
102667,74,2025-08-13,Online,N/A,Debit Card,204.98,0.0,3.7,20.5,229.18,N/A,Desktop,Ship,False
102678,96,2025-08-09,Online,N/A,Credit Card,189.99,5.7,6.0,19.0,209.29,N/A,Mobile App,Ship,False
102679,93,2025-08-10,Mobile App,N/A,Credit Card,139.98,9.8,3.5,0.0,133.68,N/A,Mobile App,Ship,False
102683,47,2025-08-31,Mobile App,N/A,Credit Card,282.97,25.6,6.1,0.0,263.47,N/A,Mobile App,Ship,False
102686,9,2025-08-05,Mobile App,N/A,Credit Card,294.98,0.0,6.8,0.0,301.78,N/A,Mobile App,Ship,False
102832,85,2025-09-24,Online,N/A,Credit Card,229.99,2.3,8.4,23.0,259.09,N/A,Desktop,Ship,False
102834,46,2025-09-15,Online,N/A,Credit Card,69.99,3.5,6.1,7.0,79.59,N/A,Desktop,Ship,False
102842,79,2025-09-27,Online,N/A,Debit Card,299.99,0.0,5.6,30.0,335.59,N/A,Desktop,Ship,False
102845,8,2025-09-03,Online,N/A,Credit Card,129.99,0.0,9.8,13.0,152.79,N/A,Mobile App,Ship,False
102846,58,2025-09-18,Online,N/A,Credit Card,89.99,0.0,9.7,0.0,99.69,N/A,Desktop,Ship,False
102847,14,2025-09-11,Online,N/A,Credit Card,99.99,3.0,9.6,10.0,116.59,N/A,Mobile App,Ship,False
102857,42,2025-09-15,Mobile App,N/A,Credit Card,189.99,1.9,8.2,19.0,215.29,N/A,Mobile App,Ship,False
102861,96,2025-09-25,Mobile App,N/A,Credit Card,129.99,0.0,3.6,0.0,133.59,N/A,Mobile App,Ship,False
103045,7,2025-10-09,Online,N/A,Google Pay,99.99,0.0,15.9,10.0,125.89,N/A,Desktop,Ship,False
103056,1,2025-10-08,Online,N/A,Google Pay,99.99,1.0,5.2,0.0,104.19,N/A,Desktop,Ship,False
103061,31,2025-10-02,Mobile App,N/A,Credit Card,299.99,0.0,6.3,30.0,336.29,N/A,Mobile App,Ship,False
103067,96,2025-10-08,Mobile App,N/A,Credit Card,229.99,0.0,12.6,23.0,265.59,N/A,Mobile App,Ship,False
102494,29,2025-07-25,Online,N/A,Credit Card,79.99,1.6,3.6,8.0,89.99,N/A,Desktop,Ship,False
103035,42,2025-10-11,Online,N/A,Credit Card,159.98,2.55,10.1,0.0,167.53,N/A,Desktop,Ship,False
103060,47,2025-10-01,Mobile App,N/A,Credit Card,159.99,0.0,7.9,16.0,183.89,N/A,Mobile App,Ship,False
100124,72,2024-07-18,Online,N/A,PayPal,202.98,0.0,2.9,20.3,226.18,N/A,Mobile App,Ship,False
100126,81,2024-07-06,Online,N/A,Credit Card,564.96,31.8,4.8,56.5,594.46,N/A,Desktop,Ship,False
100132,63,2024-07-15,Online,N/A,Credit Card,329.97,11.2,7.1,33.0,358.87,N/A,Desktop,Ship,False
100141,30,2024-07-12,Online,N/A,Credit Card,164.99,16.5,9.5,16.5,174.49,N/A,Mobile App,Ship,False
100142,93,2024-07-22,Online,N/A,Credit Card,69.99,0.0,7.2,0.0,77.19,N/A,Desktop,Ship,False
100157,33,2024-07-14,Mobile App,N/A,Credit Card,374.97,19.5,11.5,0.0,366.97,N/A,Mobile App,Ship,False
100147,44,2024-07-14,Online,N/A,Credit Card,137.98,4.75,4.6,13.8,151.63,N/A,Desktop,Ship,False
